#,Name,%Complete,AvgTime,Std,NoObs
0,Kernel_Const_0.5_4,100.0,108.12,5.06217344625804,0.0
1,Kernel_Const_1_4,100.0,105.6,4.08166632639171,0.0
2,Kernel_Const_0_4,0.0,0.0,0.0,0.0
3,Kernel_Mag_0.5_4,100.0,120.65,6.202217345433809,0.0
4,Kernel_Mag_1_4,100.0,107.59,7.035758665559813,0.0
