#,Name,%Complete,AvgTime,Std,NoObs
0,Kernel_Const_0.5_3,100.0,126.83,4.270960079420083,0.0
1,Kernel_Const_1_3,100.0,98.79,3.296346462373153,0.0
2,Kernel_Const_0_3,98.0,161.29591836734693,1.7566734778045188,0.0
3,Kernel_Mag_0.5_3,100.0,101.88,5.523187485501466,0.0
4,Kernel_Mag_1_3,100.0,99.69,3.5880217390645783,0.0
