#,Name,%Complete,AvgTime,Std,NoObs
0,Kernel_Const_0.5_0,100.0,115.2,3.6193922141707713,0.0
1,Kernel_Const_1_0,100.0,119.6,7.2525857457874965,0.0
2,Kernel_Const_0_0,0.0,0.0,0.0,0.0
3,Kernel_Mag_0.5_0,100.0,121.08,4.636119066633211,0.0
4,Kernel_Mag_1_0,100.0,151.68,3.7306299736103554,0.0
