#,Name,%Complete,AvgTime,Std,NoObs
0,Navforest_2,100.0,1465.8,65.30053598554916,1605.0
1,Follow the Forest Gap,100.0,428.8,36.97783119654261,373.0
2,Oracle Path Follower,100.0,386.2,25.43540839066674,372.0
3,ModForest_2,80.0,461.25,33.31947628640042,399.0
