#,Name,%Complete,AvgTime,Std,NoObs
0,Kernel_Const_0.5_3,100.0,125.63,4.793026183946839,0.0
1,Kernel_Const_1_3,100.0,98.36,3.031567251439426,0.0
2,Kernel_Const_0_3,0.0,0.0,0.0,0.0
3,Kernel_Mag_0.5_3,100.0,102.29,5.980459848540076,0.0
4,Kernel_Mag_1_3,100.0,99.37,3.4975848810286214,0.0
