#,Name,%Complete,AvgTime,Std,NoObs
0,Kernel_Const_0.5_1,100.0,121.68,4.645169534042864,0.0
1,Kernel_Const_1_1,100.0,139.73,3.783794391877022,0.0
2,Kernel_Const_0_1,100.0,151.85,4.245880356298326,0.0
3,Kernel_Mag_0.5_1,100.0,150.78,8.531799341287861,0.0
4,Kernel_Mag_1_1,100.0,109.17,5.794920189269219,0.0
